Time,Year,Month,Day_of_week,Season,Temperature,Number_Of_Guest_Nights,Total_hours_worked,Sales_new_vehicles,Demand
10.0,4.0,1.0,2.0,1.0,8.9,41699690.0,1303.0,40797.0,4.1530000000000005
10.0,3.0,7.0,7.0,3.0,30.0,39572370.0,1452.0,441524.0,3.398
7.0,2.0,11.0,2.0,4.0,14.0,43824150.0,1456.0,406855.0,3.011
23.0,1.0,7.0,1.0,3.0,26.0,36895570.0,1465.0,4156.0,2.9419999999999997
22.0,3.0,12.0,1.0,1.0,5.7,42758200.0,1409.0,387522.0,3.35
22.0,1.0,6.0,6.0,3.0,22.9,40056510.0,1490.0,420907.0,3.0439999999999996
1.0,2.0,5.0,7.0,2.0,15.6,39955140.0,1396.0,372567.0,2.032
7.0,1.0,10.0,1.0,4.0,20.7,40890550.0,1434.0,378735.0,2.497
6.0,4.0,2.0,5.0,1.0,12.0,39368380.0,1378.0,479421.0,3.29
0.0,3.0,5.0,1.0,2.0,16.2,40103250.0,1407.0,371857.0,2.299
10.0,1.0,4.0,2.0,2.0,20.5,42178210.0,1488.0,324738.0,3.205
17.0,3.0,12.0,1.0,1.0,8.7,42758200.0,1409.0,387522.0,3.717
17.0,3.0,11.0,1.0,4.0,12.9,44483540.0,1474.0,44194.0,3.141
4.0,2.0,10.0,5.0,4.0,14.4,42161920.0,1444.0,372464.0,2.463
19.0,1.0,8.0,6.0,3.0,27.3,44332270.0,1403.0,336658.0,4.455
2.0,2.0,4.0,5.0,2.0,13.4,43862830.0,1480.0,354744.0,2.468
22.0,2.0,9.0,6.0,4.0,22.5,56797700.0,1438.0,495179.0,2.987
22.0,3.0,5.0,6.0,2.0,19.6,40103250.0,1407.0,371857.0,2.9610000000000003
23.0,2.0,11.0,4.0,4.0,10.8,43824150.0,1456.0,406855.0,2.907
5.0,3.0,11.0,3.0,4.0,12.2,44483540.0,1474.0,44194.0,2.516
9.0,4.0,2.0,4.0,1.0,6.6,39368380.0,1378.0,479421.0,4.555
3.0,2.0,11.0,4.0,4.0,8.3,43824150.0,1456.0,406855.0,2.84
0.0,2.0,9.0,3.0,4.0,23.9,56797700.0,1438.0,495179.0,2.589
12.0,3.0,9.0,6.0,4.0,28.2,56158180.0,1390.0,485365.0,3.637
17.0,3.0,9.0,2.0,4.0,18.2,56158180.0,1390.0,485365.0,3.739
9.0,2.0,7.0,3.0,3.0,29.4,38329850.0,1458.0,427534.0,4.447
6.0,3.0,1.0,4.0,1.0,6.4,40211200.0,1337.0,399533.0,3.549
10.0,2.0,7.0,1.0,3.0,28.7,38329850.0,1458.0,427534.0,3.177
10.0,3.0,3.0,6.0,2.0,11.6,36765040.0,1426.0,667269.0,3.665
11.0,1.0,5.0,6.0,2.0,20.8,38330190.0,1381.0,331586.0,3.418
11.0,2.0,2.0,7.0,1.0,12.0,36792560.0,1420.0,484722.0,3.4219999999999997
20.0,2.0,8.0,3.0,3.0,21.2,45887250.0,1393.0,3553.0,3.068
18.0,2.0,11.0,4.0,4.0,11.7,43824150.0,1456.0,406855.0,3.675
11.0,2.0,3.0,2.0,2.0,10.9,36661700.0,1447.0,69137.0,3.8819999999999997
9.0,1.0,11.0,2.0,4.0,11.9,43107390.0,1454.0,417593.0,3.6039999999999996
18.0,4.0,2.0,7.0,1.0,2.7,39368380.0,1378.0,479421.0,3.681
9.0,2.0,2.0,3.0,1.0,7.6,36792560.0,1420.0,484722.0,4.24
14.0,2.0,7.0,5.0,3.0,25.5,38329850.0,1458.0,427534.0,3.9730000000000003
19.0,2.0,11.0,3.0,4.0,13.1,43824150.0,1456.0,406855.0,3.623
20.0,2.0,10.0,4.0,4.0,17.0,42161920.0,1444.0,372464.0,3.364
18.0,3.0,2.0,4.0,1.0,3.2,35725280.0,1389.0,47387.0,4.465
12.0,3.0,11.0,4.0,4.0,12.4,44483540.0,1474.0,44194.0,3.13
9.0,3.0,8.0,2.0,3.0,24.8,44530530.0,1399.0,364214.0,5.02
17.0,4.0,3.0,2.0,2.0,9.9,39820270.0,1383.0,640803.0,4.261
19.0,3.0,10.0,6.0,4.0,24.8,42163910.0,1439.0,418987.0,3.3539999999999996
10.0,2.0,6.0,3.0,3.0,26.6,43002660.0,1490.0,477464.0,3.667
9.0,3.0,4.0,1.0,2.0,12.0,42699480.0,1460.0,366146.0,2.7960000000000003
10.0,4.0,3.0,1.0,2.0,9.9,39820270.0,1383.0,640803.0,2.955
19.0,2.0,4.0,1.0,2.0,12.5,43862830.0,1480.0,354744.0,3.1639999999999997
7.0,1.0,5.0,7.0,2.0,23.0,38330190.0,1381.0,331586.0,2.5639999999999996
21.0,1.0,6.0,3.0,3.0,19.9,40056510.0,1490.0,420907.0,3.0860000000000003
13.0,2.0,7.0,6.0,3.0,31.0,38329850.0,1458.0,427534.0,4.886
11.0,3.0,7.0,2.0,3.0,30.1,39572370.0,1452.0,441524.0,5.521
13.0,2.0,2.0,4.0,1.0,10.2,36792560.0,1420.0,484722.0,3.964
22.0,1.0,8.0,4.0,3.0,27.9,44332270.0,1403.0,336658.0,3.5580000000000003
8.0,3.0,7.0,5.0,3.0,33.2,39572370.0,1452.0,441524.0,3.889
11.0,2.0,5.0,3.0,2.0,25.8,39955140.0,1396.0,372567.0,3.716
9.0,3.0,7.0,2.0,3.0,30.0,39572370.0,1452.0,441524.0,4.5
20.0,3.0,10.0,5.0,4.0,18.8,42163910.0,1439.0,418987.0,3.3339999999999996
10.0,1.0,5.0,5.0,2.0,26.5,38330190.0,1381.0,331586.0,2.6210000000000004
8.0,1.0,8.0,5.0,3.0,31.3,44332270.0,1403.0,336658.0,3.892
21.0,3.0,10.0,7.0,4.0,23.8,42163910.0,1439.0,418987.0,3.0860000000000003
3.0,3.0,12.0,6.0,1.0,4.5,42758200.0,1409.0,387522.0,2.6510000000000002
16.0,1.0,5.0,4.0,2.0,22.3,38330190.0,1381.0,331586.0,3.49
17.0,2.0,4.0,7.0,2.0,7.7,43862830.0,1480.0,354744.0,3.588
12.0,1.0,11.0,4.0,4.0,10.1,43107390.0,1454.0,417593.0,3.6
22.0,1.0,10.0,2.0,4.0,17.0,40890550.0,1434.0,378735.0,2.6430000000000002
11.0,2.0,7.0,1.0,3.0,32.0,38329850.0,1458.0,427534.0,3.792
6.0,1.0,5.0,5.0,2.0,20.2,38330190.0,1381.0,331586.0,2.605
10.0,3.0,9.0,6.0,4.0,27.9,56158180.0,1390.0,485365.0,4.377
21.0,3.0,1.0,3.0,1.0,7.6,40211200.0,1337.0,399533.0,3.926
8.0,3.0,9.0,7.0,4.0,17.8,56158180.0,1390.0,485365.0,2.8710000000000004
10.0,2.0,3.0,3.0,2.0,8.4,36661700.0,1447.0,69137.0,4.0969999999999995
23.0,1.0,12.0,3.0,1.0,5.1,39792340.0,1434.0,397531.0,3.17
6.0,1.0,5.0,4.0,2.0,23.0,38330190.0,1381.0,331586.0,2.77
20.0,2.0,6.0,6.0,3.0,23.0,43002660.0,1490.0,477464.0,3.4139999999999997
0.0,2.0,3.0,2.0,2.0,8.4,36661700.0,1447.0,69137.0,2.6060000000000003
22.0,4.0,3.0,7.0,2.0,7.5,39820270.0,1383.0,640803.0,3.085
3.0,3.0,12.0,3.0,1.0,3.2,42758200.0,1409.0,387522.0,2.908
1.0,3.0,12.0,7.0,1.0,7.6,42758200.0,1409.0,387522.0,3.159
16.0,3.0,6.0,6.0,3.0,26.5,42360590.0,1476.0,45376.0,3.517
18.0,1.0,9.0,6.0,4.0,26.8,54851290.0,1440.0,476766.0,4.32
14.0,3.0,4.0,7.0,2.0,24.2,42699480.0,1460.0,366146.0,2.847
17.0,2.0,3.0,5.0,2.0,9.7,36661700.0,1447.0,69137.0,3.8569999999999998
5.0,1.0,10.0,2.0,4.0,15.7,40890550.0,1434.0,378735.0,2.312
4.0,4.0,1.0,3.0,1.0,0.6,41699690.0,1303.0,40797.0,3.147
8.0,1.0,9.0,6.0,4.0,30.0,54851290.0,1440.0,476766.0,3.738
6.0,2.0,2.0,5.0,1.0,1.5,36792560.0,1420.0,484722.0,3.6510000000000002
10.0,1.0,8.0,2.0,3.0,30.9,44332270.0,1403.0,336658.0,4.501
7.0,1.0,10.0,3.0,4.0,23.9,40890550.0,1434.0,378735.0,2.7969999999999997
1.0,2.0,12.0,7.0,1.0,5.3,42109900.0,1441.0,394248.0,3.116
6.0,3.0,12.0,3.0,1.0,9.9,42758200.0,1409.0,387522.0,3.0
18.0,2.0,12.0,1.0,1.0,11.5,42109900.0,1441.0,394248.0,3.585
3.0,3.0,11.0,7.0,4.0,9.7,44483540.0,1474.0,44194.0,2.484
6.0,2.0,12.0,4.0,1.0,4.0,42109900.0,1441.0,394248.0,3.679
18.0,2.0,5.0,1.0,2.0,19.8,39955140.0,1396.0,372567.0,2.866
12.0,3.0,8.0,1.0,3.0,27.8,44530530.0,1399.0,364214.0,4.647
8.0,3.0,9.0,1.0,4.0,22.7,56158180.0,1390.0,485365.0,3.154
3.0,3.0,4.0,4.0,2.0,20.9,42699480.0,1460.0,366146.0,2.477
10.0,3.0,4.0,5.0,2.0,11.9,42699480.0,1460.0,366146.0,3.347
8.0,3.0,11.0,6.0,4.0,17.5,44483540.0,1474.0,44194.0,3.156
0.0,1.0,10.0,4.0,4.0,19.0,40890550.0,1434.0,378735.0,2.553
3.0,2.0,9.0,5.0,4.0,21.6,56797700.0,1438.0,495179.0,2.523
13.0,3.0,8.0,4.0,3.0,28.4,44530530.0,1399.0,364214.0,5.2410000000000005
7.0,3.0,10.0,6.0,4.0,14.8,42163910.0,1439.0,418987.0,2.891
4.0,2.0,7.0,1.0,3.0,24.7,38329850.0,1458.0,427534.0,2.4530000000000003
10.0,3.0,10.0,3.0,4.0,10.8,42163910.0,1439.0,418987.0,3.345
1.0,2.0,3.0,6.0,2.0,7.1,36661700.0,1447.0,69137.0,2.927
5.0,1.0,9.0,6.0,4.0,20.1,54851290.0,1440.0,476766.0,2.474
18.0,4.0,3.0,2.0,2.0,15.3,39820270.0,1383.0,640803.0,3.656
18.0,3.0,5.0,7.0,2.0,18.2,40103250.0,1407.0,371857.0,2.9939999999999998
21.0,3.0,3.0,7.0,2.0,8.6,36765040.0,1426.0,667269.0,3.102
13.0,1.0,7.0,7.0,3.0,31.7,36895570.0,1465.0,4156.0,4.024
21.0,2.0,2.0,6.0,1.0,6.2,36792560.0,1420.0,484722.0,3.765
1.0,3.0,3.0,1.0,2.0,15.2,36765040.0,1426.0,667269.0,2.64
6.0,2.0,3.0,3.0,2.0,6.2,36661700.0,1447.0,69137.0,3.342
0.0,2.0,1.0,1.0,1.0,5.4,39454220.0,1338.0,401648.0,2.783
10.0,3.0,11.0,7.0,4.0,9.7,44483540.0,1474.0,44194.0,3.218
2.0,1.0,4.0,1.0,2.0,13.7,42178210.0,1488.0,324738.0,2.23
19.0,3.0,6.0,4.0,3.0,15.6,42360590.0,1476.0,45376.0,3.502
20.0,2.0,10.0,2.0,4.0,18.0,42161920.0,1444.0,372464.0,3.25
5.0,3.0,4.0,1.0,2.0,14.0,42699480.0,1460.0,366146.0,2.37
14.0,1.0,8.0,3.0,3.0,27.4,44332270.0,1403.0,336658.0,4.471
8.0,3.0,5.0,2.0,2.0,17.3,40103250.0,1407.0,371857.0,2.98
8.0,1.0,10.0,3.0,4.0,31.4,40890550.0,1434.0,378735.0,3.286
6.0,2.0,11.0,6.0,4.0,11.6,43824150.0,1456.0,406855.0,2.506
20.0,1.0,7.0,6.0,3.0,25.6,36895570.0,1465.0,4156.0,3.786
16.0,3.0,4.0,6.0,2.0,18.6,42699480.0,1460.0,366146.0,3.339
13.0,2.0,3.0,7.0,2.0,13.6,36661700.0,1447.0,69137.0,3.168
13.0,2.0,9.0,7.0,4.0,24.5,56797700.0,1438.0,495179.0,2.995
5.0,3.0,10.0,3.0,4.0,18.1,42163910.0,1439.0,418987.0,2.417
14.0,4.0,2.0,3.0,1.0,3.8,39368380.0,1378.0,479421.0,4.075
16.0,1.0,8.0,6.0,3.0,26.3,44332270.0,1403.0,336658.0,3.998
5.0,3.0,9.0,1.0,4.0,28.2,56158180.0,1390.0,485365.0,2.41
0.0,3.0,3.0,6.0,2.0,15.8,36765040.0,1426.0,667269.0,2.477
17.0,3.0,9.0,3.0,4.0,23.3,56158180.0,1390.0,485365.0,3.9389999999999996
18.0,2.0,7.0,1.0,3.0,27.3,38329850.0,1458.0,427534.0,3.682
20.0,3.0,6.0,3.0,3.0,19.8,42360590.0,1476.0,45376.0,3.3160000000000003
20.0,4.0,2.0,2.0,1.0,4.5,39368380.0,1378.0,479421.0,4.323
17.0,3.0,7.0,6.0,3.0,26.1,39572370.0,1452.0,441524.0,3.6910000000000003
19.0,1.0,8.0,2.0,3.0,28.4,44332270.0,1403.0,336658.0,4.436
22.0,3.0,1.0,6.0,1.0,7.7,40211200.0,1337.0,399533.0,3.637
1.0,3.0,2.0,3.0,1.0,5.4,35725280.0,1389.0,47387.0,3.3789999999999996
7.0,1.0,10.0,6.0,4.0,20.2,40890550.0,1434.0,378735.0,2.7060000000000004
5.0,2.0,3.0,1.0,2.0,6.6,36661700.0,1447.0,69137.0,2.6060000000000003
16.0,3.0,1.0,6.0,1.0,9.7,40211200.0,1337.0,399533.0,4.096
5.0,1.0,9.0,2.0,4.0,24.4,54851290.0,1440.0,476766.0,2.364
9.0,3.0,12.0,1.0,1.0,7.5,42758200.0,1409.0,387522.0,3.305
9.0,2.0,4.0,4.0,2.0,17.2,43862830.0,1480.0,354744.0,3.3739999999999997
20.0,1.0,6.0,2.0,3.0,19.6,40056510.0,1490.0,420907.0,3.056
21.0,1.0,9.0,5.0,4.0,24.9,54851290.0,1440.0,476766.0,3.551
14.0,1.0,10.0,7.0,4.0,19.5,40890550.0,1434.0,378735.0,2.9210000000000003
6.0,1.0,10.0,7.0,4.0,16.8,40890550.0,1434.0,378735.0,2.3890000000000002
21.0,2.0,9.0,3.0,4.0,26.2,56797700.0,1438.0,495179.0,3.4189999999999996
15.0,4.0,2.0,2.0,1.0,6.8,39368380.0,1378.0,479421.0,3.423
9.0,2.0,11.0,1.0,4.0,11.3,43824150.0,1456.0,406855.0,2.8080000000000003
6.0,2.0,5.0,7.0,2.0,19.7,39955140.0,1396.0,372567.0,2.27
16.0,3.0,8.0,7.0,3.0,24.9,44530530.0,1399.0,364214.0,4.008
18.0,2.0,12.0,6.0,1.0,6.4,42109900.0,1441.0,394248.0,4.4
2.0,1.0,5.0,4.0,2.0,16.5,38330190.0,1381.0,331586.0,2.338
10.0,2.0,2.0,4.0,1.0,10.0,36792560.0,1420.0,484722.0,4.0360000000000005
12.0,2.0,1.0,1.0,1.0,13.7,39454220.0,1338.0,401648.0,2.333
1.0,2.0,1.0,1.0,1.0,2.9,39454220.0,1338.0,401648.0,2.985
2.0,2.0,4.0,3.0,2.0,8.7,43862830.0,1480.0,354744.0,2.591
18.0,2.0,1.0,1.0,1.0,9.2,39454220.0,1338.0,401648.0,3.6919999999999997
20.0,2.0,9.0,2.0,4.0,24.1,56797700.0,1438.0,495179.0,3.359
5.0,3.0,3.0,2.0,2.0,17.1,36765040.0,1426.0,667269.0,2.5860000000000003
15.0,1.0,4.0,5.0,2.0,17.1,42178210.0,1488.0,324738.0,3.35
19.0,3.0,7.0,5.0,3.0,27.9,39572370.0,1452.0,441524.0,4.864
22.0,2.0,11.0,5.0,4.0,7.4,43824150.0,1456.0,406855.0,3.3739999999999997
18.0,3.0,9.0,2.0,4.0,18.6,56158180.0,1390.0,485365.0,3.727
19.0,3.0,1.0,7.0,1.0,0.8,40211200.0,1337.0,399533.0,4.496
13.0,3.0,7.0,2.0,3.0,30.6,39572370.0,1452.0,441524.0,4.771
17.0,2.0,12.0,3.0,1.0,10.3,42109900.0,1441.0,394248.0,4.08
15.0,2.0,7.0,3.0,3.0,27.8,38329850.0,1458.0,427534.0,4.251
0.0,2.0,2.0,5.0,1.0,5.0,36792560.0,1420.0,484722.0,3.2030000000000003
21.0,4.0,2.0,2.0,1.0,8.3,39368380.0,1378.0,479421.0,3.767
21.0,1.0,7.0,5.0,3.0,23.0,36895570.0,1465.0,4156.0,3.45
13.0,3.0,1.0,2.0,1.0,8.8,40211200.0,1337.0,399533.0,3.9019999999999997
16.0,3.0,1.0,5.0,1.0,7.1,40211200.0,1337.0,399533.0,3.605
22.0,2.0,9.0,3.0,4.0,22.4,56797700.0,1438.0,495179.0,3.083
7.0,1.0,11.0,7.0,4.0,10.2,43107390.0,1454.0,417593.0,2.9730000000000003
6.0,2.0,8.0,5.0,3.0,28.5,45887250.0,1393.0,3553.0,2.589
23.0,3.0,1.0,6.0,1.0,1.8,40211200.0,1337.0,399533.0,3.867
2.0,3.0,2.0,3.0,1.0,8.9,35725280.0,1389.0,47387.0,2.9789999999999996
18.0,1.0,4.0,3.0,2.0,19.5,42178210.0,1488.0,324738.0,3.427
14.0,2.0,11.0,3.0,4.0,18.3,43824150.0,1456.0,406855.0,3.3689999999999998
0.0,4.0,1.0,7.0,1.0,4.9,41699690.0,1303.0,40797.0,3.4019999999999997
6.0,2.0,11.0,6.0,4.0,6.0,43824150.0,1456.0,406855.0,3.25
12.0,3.0,10.0,1.0,4.0,16.7,42163910.0,1439.0,418987.0,2.682
9.0,1.0,7.0,3.0,3.0,28.8,36895570.0,1465.0,4156.0,4.151
10.0,1.0,12.0,7.0,1.0,8.8,39792340.0,1434.0,397531.0,3.278
15.0,2.0,6.0,7.0,3.0,26.1,43002660.0,1490.0,477464.0,3.4330000000000003
4.0,2.0,2.0,1.0,1.0,2.8,36792560.0,1420.0,484722.0,2.708
10.0,3.0,9.0,3.0,4.0,28.0,56158180.0,1390.0,485365.0,4.3180000000000005
11.0,2.0,6.0,1.0,3.0,23.9,43002660.0,1490.0,477464.0,2.841
6.0,2.0,8.0,6.0,3.0,30.7,45887250.0,1393.0,3553.0,2.701
23.0,2.0,12.0,1.0,1.0,7.8,42109900.0,1441.0,394248.0,2.9610000000000003
4.0,2.0,4.0,3.0,2.0,18.3,43862830.0,1480.0,354744.0,2.448
20.0,3.0,7.0,1.0,3.0,27.8,39572370.0,1452.0,441524.0,4.0489999999999995
17.0,3.0,3.0,5.0,2.0,17.2,36765040.0,1426.0,667269.0,3.405
7.0,1.0,8.0,3.0,3.0,29.7,44332270.0,1403.0,336658.0,2.8169999999999997
9.0,1.0,10.0,7.0,4.0,19.8,40890550.0,1434.0,378735.0,2.9939999999999998
6.0,1.0,7.0,4.0,3.0,22.2,36895570.0,1465.0,4156.0,2.55
6.0,3.0,11.0,6.0,4.0,12.9,44483540.0,1474.0,44194.0,3.1
3.0,1.0,7.0,1.0,3.0,20.7,36895570.0,1465.0,4156.0,2.225
5.0,3.0,5.0,3.0,2.0,11.2,40103250.0,1407.0,371857.0,2.398
10.0,3.0,7.0,4.0,3.0,27.6,39572370.0,1452.0,441524.0,4.996
14.0,1.0,5.0,7.0,2.0,24.3,38330190.0,1381.0,331586.0,3.094
7.0,2.0,5.0,4.0,2.0,17.6,39955140.0,1396.0,372567.0,2.207
9.0,1.0,12.0,7.0,1.0,8.9,39792340.0,1434.0,397531.0,3.3289999999999997
21.0,1.0,6.0,2.0,3.0,22.3,40056510.0,1490.0,420907.0,3.2060000000000004
1.0,3.0,6.0,3.0,3.0,19.7,42360590.0,1476.0,45376.0,2.45
1.0,2.0,3.0,1.0,2.0,7.5,36661700.0,1447.0,69137.0,2.622
5.0,2.0,9.0,7.0,4.0,21.1,56797700.0,1438.0,495179.0,2.372
12.0,3.0,1.0,3.0,1.0,8.3,40211200.0,1337.0,399533.0,4.0969999999999995
3.0,2.0,12.0,4.0,1.0,5.4,42109900.0,1441.0,394248.0,2.8280000000000003
2.0,1.0,4.0,2.0,2.0,17.4,42178210.0,1488.0,324738.0,2.177
21.0,4.0,2.0,3.0,1.0,7.8,39368380.0,1378.0,479421.0,3.59
11.0,1.0,9.0,7.0,4.0,30.7,54851290.0,1440.0,476766.0,3.72
12.0,2.0,5.0,3.0,2.0,21.3,39955140.0,1396.0,372567.0,3.138
5.0,2.0,3.0,4.0,2.0,1.7,36661700.0,1447.0,69137.0,3.082
19.0,2.0,1.0,3.0,1.0,7.9,39454220.0,1338.0,401648.0,4.0969999999999995
5.0,1.0,7.0,6.0,3.0,24.2,36895570.0,1465.0,4156.0,2.356
10.0,3.0,4.0,7.0,2.0,15.5,42699480.0,1460.0,366146.0,2.983
12.0,3.0,10.0,5.0,4.0,15.7,42163910.0,1439.0,418987.0,3.264
8.0,3.0,3.0,7.0,2.0,14.9,36765040.0,1426.0,667269.0,2.764
0.0,2.0,5.0,7.0,2.0,18.1,39955140.0,1396.0,372567.0,2.465
20.0,2.0,3.0,3.0,2.0,5.1,36661700.0,1447.0,69137.0,4.101
19.0,2.0,2.0,4.0,1.0,5.8,36792560.0,1420.0,484722.0,4.192
19.0,2.0,2.0,6.0,1.0,15.0,36792560.0,1420.0,484722.0,3.597
2.0,3.0,7.0,2.0,3.0,28.8,39572370.0,1452.0,441524.0,2.548
21.0,2.0,9.0,7.0,4.0,24.2,56797700.0,1438.0,495179.0,2.795
10.0,3.0,10.0,7.0,4.0,14.1,42163910.0,1439.0,418987.0,3.011
4.0,4.0,2.0,7.0,1.0,0.7,39368380.0,1378.0,479421.0,3.045
1.0,1.0,10.0,1.0,4.0,24.6,40890550.0,1434.0,378735.0,2.323
6.0,3.0,5.0,5.0,2.0,20.6,40103250.0,1407.0,371857.0,2.562
16.0,3.0,1.0,3.0,1.0,8.0,40211200.0,1337.0,399533.0,2.859
6.0,4.0,3.0,6.0,2.0,7.4,39820270.0,1383.0,640803.0,2.6519999999999997
21.0,2.0,6.0,3.0,3.0,22.4,43002660.0,1490.0,477464.0,3.2260000000000004
11.0,2.0,4.0,2.0,2.0,13.5,43862830.0,1480.0,354744.0,3.549
0.0,2.0,4.0,3.0,2.0,8.2,43862830.0,1480.0,354744.0,2.742
1.0,1.0,10.0,1.0,4.0,19.3,40890550.0,1434.0,378735.0,2.251
14.0,1.0,4.0,7.0,2.0,22.0,42178210.0,1488.0,324738.0,2.9589999999999996
15.0,3.0,10.0,7.0,4.0,20.5,42163910.0,1439.0,418987.0,2.905
21.0,2.0,1.0,1.0,1.0,8.6,39454220.0,1338.0,401648.0,3.424
20.0,2.0,6.0,1.0,3.0,22.0,43002660.0,1490.0,477464.0,3.1289999999999996
16.0,2.0,1.0,1.0,1.0,2.2,39454220.0,1338.0,401648.0,3.8739999999999997
5.0,2.0,10.0,1.0,4.0,14.2,42161920.0,1444.0,372464.0,2.291
14.0,2.0,9.0,1.0,4.0,27.4,56797700.0,1438.0,495179.0,2.793
18.0,2.0,9.0,7.0,4.0,31.4,56797700.0,1438.0,495179.0,3.205
4.0,2.0,6.0,4.0,3.0,18.9,43002660.0,1490.0,477464.0,2.346
15.0,4.0,2.0,1.0,1.0,3.8,39368380.0,1378.0,479421.0,3.06
10.0,2.0,7.0,1.0,3.0,30.9,38329850.0,1458.0,427534.0,3.667
2.0,3.0,2.0,2.0,1.0,6.1,35725280.0,1389.0,47387.0,3.012
7.0,2.0,9.0,4.0,4.0,21.0,56797700.0,1438.0,495179.0,2.9730000000000003
8.0,2.0,11.0,6.0,4.0,11.2,43824150.0,1456.0,406855.0,2.8480000000000003
23.0,3.0,4.0,4.0,2.0,17.7,42699480.0,1460.0,366146.0,2.7569999999999997
2.0,2.0,12.0,5.0,1.0,5.2,42109900.0,1441.0,394248.0,3.074
3.0,3.0,5.0,2.0,2.0,13.6,40103250.0,1407.0,371857.0,2.104
6.0,1.0,12.0,7.0,1.0,15.3,39792340.0,1434.0,397531.0,2.943
15.0,1.0,7.0,4.0,3.0,25.6,36895570.0,1465.0,4156.0,3.9160000000000004
8.0,2.0,11.0,5.0,4.0,3.8,43824150.0,1456.0,406855.0,3.7039999999999997
12.0,3.0,10.0,5.0,4.0,17.7,42163910.0,1439.0,418987.0,3.543
9.0,2.0,5.0,5.0,2.0,24.3,39955140.0,1396.0,372567.0,3.364
14.0,1.0,8.0,7.0,3.0,31.6,44332270.0,1403.0,336658.0,4.5360000000000005
0.0,2.0,4.0,3.0,2.0,6.5,43862830.0,1480.0,354744.0,2.847
22.0,1.0,5.0,5.0,2.0,18.6,38330190.0,1381.0,331586.0,2.887
10.0,3.0,6.0,7.0,3.0,19.3,42360590.0,1476.0,45376.0,2.99
9.0,3.0,10.0,7.0,4.0,15.5,42163910.0,1439.0,418987.0,3.022
20.0,2.0,1.0,1.0,1.0,4.3,39454220.0,1338.0,401648.0,3.925
17.0,3.0,10.0,5.0,4.0,21.3,42163910.0,1439.0,418987.0,3.478
1.0,4.0,1.0,6.0,1.0,2.4,41699690.0,1303.0,40797.0,2.713
6.0,4.0,1.0,1.0,1.0,6.0,41699690.0,1303.0,40797.0,3.2560000000000002
2.0,3.0,1.0,6.0,1.0,3.6,40211200.0,1337.0,399533.0,2.753
15.0,1.0,7.0,1.0,3.0,33.4,36895570.0,1465.0,4156.0,3.923
2.0,3.0,1.0,1.0,1.0,4.7,40211200.0,1337.0,399533.0,2.855
17.0,4.0,1.0,1.0,1.0,8.7,41699690.0,1303.0,40797.0,3.6860000000000004
10.0,2.0,11.0,4.0,4.0,6.9,43824150.0,1456.0,406855.0,3.589
16.0,2.0,1.0,3.0,1.0,11.4,39454220.0,1338.0,401648.0,2.8280000000000003
0.0,2.0,11.0,6.0,4.0,12.6,43824150.0,1456.0,406855.0,2.641
22.0,1.0,12.0,3.0,1.0,6.3,39792340.0,1434.0,397531.0,3.489
2.0,2.0,2.0,1.0,1.0,5.3,36792560.0,1420.0,484722.0,2.6689999999999996
21.0,3.0,3.0,6.0,2.0,4.2,36765040.0,1426.0,667269.0,3.404
20.0,3.0,12.0,4.0,1.0,4.5,42758200.0,1409.0,387522.0,4.0969999999999995
4.0,2.0,10.0,3.0,4.0,11.0,42161920.0,1444.0,372464.0,2.505
22.0,3.0,11.0,5.0,4.0,13.3,44483540.0,1474.0,44194.0,3.055
10.0,1.0,10.0,6.0,4.0,19.2,40890550.0,1434.0,378735.0,3.237
5.0,1.0,8.0,2.0,3.0,26.2,44332270.0,1403.0,336658.0,2.577
14.0,1.0,11.0,3.0,4.0,14.8,43107390.0,1454.0,417593.0,3.372
23.0,2.0,9.0,3.0,4.0,22.3,56797700.0,1438.0,495179.0,2.938
17.0,2.0,4.0,4.0,2.0,16.0,43862830.0,1480.0,354744.0,3.341
23.0,1.0,9.0,6.0,4.0,21.2,54851290.0,1440.0,476766.0,2.844
11.0,1.0,5.0,6.0,2.0,19.3,38330190.0,1381.0,331586.0,3.6260000000000003
23.0,3.0,8.0,6.0,3.0,29.0,44530530.0,1399.0,364214.0,3.536
5.0,2.0,9.0,1.0,4.0,22.9,56797700.0,1438.0,495179.0,2.262
1.0,4.0,1.0,5.0,1.0,0.9,41699690.0,1303.0,40797.0,3.3539999999999996
7.0,1.0,6.0,7.0,3.0,28.2,40056510.0,1490.0,420907.0,2.678
19.0,2.0,10.0,2.0,4.0,14.4,42161920.0,1444.0,372464.0,3.522
20.0,4.0,2.0,5.0,1.0,6.3,39368380.0,1378.0,479421.0,3.7739999999999996
4.0,2.0,1.0,2.0,1.0,3.2,39454220.0,1338.0,401648.0,2.84
20.0,3.0,1.0,5.0,1.0,-2.4,40211200.0,1337.0,399533.0,4.898
15.0,1.0,12.0,1.0,1.0,4.7,39792340.0,1434.0,397531.0,3.0860000000000003
15.0,2.0,10.0,3.0,4.0,11.6,42161920.0,1444.0,372464.0,3.438
23.0,3.0,10.0,5.0,4.0,21.0,42163910.0,1439.0,418987.0,2.759
5.0,1.0,12.0,5.0,1.0,13.5,39792340.0,1434.0,397531.0,3.02
13.0,4.0,3.0,7.0,2.0,10.3,39820270.0,1383.0,640803.0,3.2510000000000003
